DATA,spei_1,spei_3,spei_6,spei_9,spei_12,spei_24,spi_1,spi_3,spi_6,spi_9,spi_12,spi_24,duration_spei_1,duration_spei_3,duration_spei_6,duration_spei_9,duration_spei_12,duration_spei_24,intensity_spei_1,intensity_spei_3,intensity_spei_6,intensity_spei_9,intensity_spei_12,intensity_spei_24,duration_spi_1,duration_spi_3,duration_spi_6,duration_spi_9,duration_spi_12,duration_spi_24,intensity_spi_1,intensity_spi_3,intensity_spi_6,intensity_spi_9,intensity_spi_12,intensity_spi_24
1977-03-09,-0.67,-0.54,-0.48,-0.76,-0.23,-1.23,-0.13,-0.12,-0.06,-0.03,0.26,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-03-16,-0.99,-0.65,-0.5,-0.8,-0.29,-1.17,-0.43,-0.21,-0.06,-0.04,0.24,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-03-23,-1.19,-0.8,-0.61,-0.85,-0.42,-1.17,-0.64,-0.35,-0.18,-0.1,0.18,-0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-04-01,-0.18,-0.67,-0.52,-0.79,-0.35,-1.21,0.07,-0.2,-0.11,-0.07,0.28,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-04-09,2.31,1.7,1.08,0.73,1.05,-0.24,2.86,1.96,1.35,1.34,1.69,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-04-16,2.31,1.43,1.1,0.66,1.01,-0.27,2.88,1.78,1.41,1.32,1.67,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-04-23,2.87,1.4,1.05,0.58,0.94,-0.32,3.81,1.86,1.36,1.29,1.62,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-05-01,2.76,1.57,1.11,0.67,0.67,-0.29,3.51,2.03,1.41,1.25,1.36,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-05-09,-0.7,1.73,1.19,0.78,0.53,-0.25,-0.25,2.2,1.5,1.29,1.29,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-05-16,-0.37,1.74,1.2,0.81,0.52,-0.26,0.01,2.26,1.53,1.29,1.28,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-05-23,-0.09,1.76,1.31,0.74,0.48,-0.26,0.1,2.4,1.64,1.28,1.28,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-06-01,0.05,1.95,1.34,0.8,0.5,-0.24,0.29,2.56,1.66,1.27,1.28,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-06-09,-0.29,2.13,1.13,0.84,0.52,-0.23,-0.72,2.83,1.52,1.29,1.28,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-06-16,-0.53,2.11,1.08,0.81,0.46,-0.25,-0.91,2.8,1.48,1.28,1.25,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-06-23,-0.28,2.53,1.12,0.78,0.46,-0.24,-0.21,3.65,1.57,1.24,1.26,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-07-01,-0.79,2.43,1.12,0.75,0.43,-0.19,-0.08,3.66,1.62,1.24,1.22,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-07-09,-0.91,-1.01,1.23,0.74,0.42,-0.14,-0.33,-0.78,1.75,1.21,1.2,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-07-16,-0.53,-0.7,1.07,0.83,0.42,-0.02,-0.28,-0.63,1.61,1.29,1.2,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-07-23,-0.02,-0.16,1.17,0.89,0.46,0.02,0.32,-0.24,1.72,1.29,1.21,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-08-01,0.54,0,1.4,0.99,0.59,0.05,0.47,0.01,1.99,1.37,1.21,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-08-09,0.5,-0.16,1.54,1.01,0.65,0.09,0.33,-0.74,2.12,1.41,1.21,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-08-16,0.85,0.04,1.57,1.07,0.72,0.15,0.59,-0.58,2.21,1.45,1.22,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-08-23,0.95,0.4,1.64,1.24,0.74,0.2,0.92,0.25,2.41,1.62,1.25,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-09-01,0.85,0.4,1.83,1.29,0.8,0.21,0.9,0.42,2.62,1.66,1.25,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-09-09,0.51,0.18,1.91,1.04,0.79,0.2,0.74,0.25,2.79,1.49,1.26,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-09-16,0.11,0.17,1.88,1,0.78,0.23,0.3,0.08,2.83,1.44,1.24,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-09-23,-1.12,-0.1,2.08,1.01,0.72,0.18,-0.88,-0.3,3.59,1.51,1.19,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-10-01,-1.29,-0.01,2.09,1.04,0.72,0.26,0.02,0.23,3.59,1.65,1.24,0.84,1,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-10-09,-0.44,0.11,-0.5,1.15,0.71,0.3,0.41,0.43,-0.25,1.82,1.24,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-10-16,0.61,0.72,0.11,1.19,0.91,0.45,1.27,1.11,0.75,1.88,1.45,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-10-23,0.32,0.2,0,1.07,0.82,0.4,0.85,0.59,0.41,1.86,1.37,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-11-01,-0.15,-0.29,-0.28,1.12,0.81,0.38,0.26,0.21,0.12,1.95,1.39,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-11-09,-0.89,-0.66,-0.65,1.01,0.66,0.31,-0.19,-0.04,-0.25,1.81,1.32,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-11-16,-1.26,-0.52,-0.46,0.99,0.71,0.46,-0.62,0.11,-0.03,1.8,1.36,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-11-23,-0.93,-0.74,-0.46,0.92,0.75,0.43,-0.4,-0.07,-0.09,1.66,1.38,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-12-01,-0.65,-0.94,-0.59,1.01,0.71,0.28,-0.34,-0.28,-0.27,1.63,1.35,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-12-09,1.53,0.71,0.62,1.65,1.15,0.82,1.55,1.09,1.07,2.4,1.9,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-12-16,1.43,0.64,0.56,1.61,1.08,0.81,1.42,1.05,0.99,2.39,1.78,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977-12-23,1.61,0.78,0.61,1.67,1.14,0.91,1.71,1.24,1.11,2.55,1.97,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-01-01,2.21,1.36,1.17,1.9,1.49,1.18,2.26,1.68,1.58,2.82,2.43,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-01-09,1.62,1.48,1.31,1.02,1.65,1.3,1.67,1.76,1.72,1.68,2.73,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-01-16,1.64,1.31,1.31,1.1,1.59,1.35,1.7,1.54,1.67,1.63,2.46,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-01-23,1.56,1.38,1.23,1.11,1.54,1.27,1.49,1.57,1.61,1.58,2.35,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-02-01,0.5,1.36,1.08,0.99,1.55,1.18,0.58,1.5,1.48,1.48,2.34,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-02-09,-0.01,1.6,1.1,0.97,1.64,1.18,0.19,1.7,1.5,1.47,2.4,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-02-16,-0.34,1.56,1.06,0.97,1.62,1.18,-0.06,1.72,1.54,1.49,2.45,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-02-23,-0.34,1.59,0.94,0.95,1.58,1.12,-0.09,1.71,1.45,1.45,2.39,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-03-01,-0.02,1.63,0.89,0.91,1.66,1.06,0.26,1.76,1.39,1.4,2.41,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-03-09,-0.42,0.73,0.85,0.82,1.63,1.01,-0.1,0.96,1.34,1.31,2.36,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-03-16,-0.71,0.74,0.82,0.8,1.61,0.96,-0.73,1.02,1.32,1.27,2.3,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-03-23,-0.91,0.55,0.79,0.71,1.62,0.89,-0.75,0.75,1.27,1.18,2.32,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-04-01,-0.7,-0.15,0.87,0.8,1.62,0.93,-0.56,0.05,1.25,1.2,2.28,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-04-09,-0.26,-0.57,0.81,0.76,0.5,0.95,-0.2,-0.35,1.17,1.16,1.07,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-04-16,-0.39,-0.88,0.55,0.66,0.49,0.92,-0.16,-0.71,0.96,1.12,1.05,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-04-23,-0.17,-0.86,0.66,0.6,0.53,0.9,0.09,-0.67,1.06,1.11,1.07,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-05-01,-0.82,-0.79,0.77,0.53,0.51,0.73,-0.19,-0.46,1.14,1.08,1.08,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-05-09,-1.19,-1.02,0.89,0.47,0.41,0.6,-0.42,-0.59,1.28,1.08,1.04,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-05-16,-1.08,-1.23,0.8,0.39,0.37,0.58,-0.09,-0.85,1.22,1.07,1.03,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-05-23,-1.34,-1.26,0.84,0.28,0.36,0.55,-0.53,-0.74,1.28,1.03,1.03,1.51,1,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-06-01,-0.66,-1.14,1.02,0.33,0.42,0.6,0.29,-0.64,1.42,1.06,1.07,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-06-09,0.19,-0.89,0.11,0.4,0.43,0.62,0.81,-0.4,0.65,1.1,1.08,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-06-16,0.84,-0.58,0.24,0.45,0.49,0.62,0.98,-0.16,0.76,1.13,1.08,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-06-23,1.07,-0.36,0.23,0.54,0.5,0.63,1.03,0.03,0.62,1.16,1.07,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-07-01,0.37,-0.73,-0.51,0.55,0.52,0.62,0.34,-0.21,-0.09,1.11,1.07,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-07-09,-0.45,-0.95,-0.86,0.49,0.46,0.58,-0.26,-0.27,-0.43,1.08,1.06,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-07-16,-1.84,-1.4,-1.26,0.13,0.27,0.48,-0.92,0.02,-0.7,0.91,1.06,1.5,1,1,0,0,0,0,1.84,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-07-23,-2.22,-1.94,-1.53,0.09,0.08,0.38,-1.25,-0.11,-0.68,1,1.05,1.5,2,2,1,0,0,0,4.06,3.34,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-08-01,-2.23,-1.79,-1.54,0.27,0.07,0.45,-1.08,-0.07,-0.49,1.1,1.04,1.49,3,3,2,0,0,0,6.29,5.13,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-08-09,-2.06,-1.59,-1.68,0.4,0.05,0.49,-0.86,0.02,-0.61,1.23,1.04,1.49,4,4,3,0,0,0,8.35,6.72,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-08-16,-1.54,-1.54,-1.79,0.32,-0.02,0.49,-0.97,0,-0.87,1.18,1.03,1.49,5,5,4,0,0,0,9.89,8.26,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-08-23,-0.51,-1.48,-1.73,0.35,-0.11,0.46,-1.32,0.01,-0.76,1.24,0.99,1.48,0,6,5,0,0,0,0,9.74,8.27,0,0,0,1,0,0,0,0,0,1.32,0,0,0,0,0
1978-09-01,-0.52,-1.67,-1.88,0.47,-0.1,0.5,-1.7,-0.93,-0.85,1.35,0.99,1.48,0,7,6,0,0,0,0,11.41,10.15,0,0,0,2,0,0,0,0,0,3.02,0,0,0,0,0
1978-09-09,-0.96,-1.91,-2.01,-0.55,-0.14,0.47,-1.27,-1.52,-0.73,0.52,0.99,1.48,0,8,7,0,0,0,0,13.32,12.16,0,0,0,0,1,0,0,0,0,0,1.52,0,0,0,0
1978-09-16,-2.12,-2.16,-2.15,-0.65,-0.25,0.39,-1.28,-2.01,-0.68,0.59,1,1.46,1,9,8,0,0,0,2.12,15.48,14.31,0,0,0,0,2,0,0,0,0,0,3.53,0,0,0,0
1978-09-23,-2.25,-2.15,-2.2,-0.75,-0.2,0.38,-0.64,-1.6,-0.66,0.42,1.04,1.44,2,10,9,0,0,0,4.37,17.63,16.51,0,0,0,0,3,0,0,0,0,0,5.13,0,0,0,0
1978-10-01,-2.25,-2.11,-2.25,-1.36,-0.18,0.38,-0.64,-1.33,-0.95,-0.35,0.98,1.44,3,11,10,1,0,0,6.62,19.74,18.76,1.36,0,0,0,4,0,0,0,0,0,6.46,0,0,0,0
1978-10-09,-0.56,-1.83,-1.93,-1.49,-0.15,0.39,0.37,-0.16,-0.51,-0.57,1.02,1.45,0,12,11,2,0,0,0,21.57,20.69,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-10-16,0.57,-1.14,-1.64,-1.54,-0.24,0.47,0.92,0.41,0.23,-0.6,0.92,1.53,0,0,12,3,0,0,0,0,22.33,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-10-23,0.12,-0.89,-1.78,-1.69,-0.26,0.39,0.45,-0.02,-0.2,-0.81,0.91,1.45,0,0,13,4,0,0,0,0,24.11,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-11-01,-0.27,-1.14,-1.89,-1.83,-0.2,0.39,0.06,-0.36,-0.48,-0.88,0.94,1.49,0,0,14,5,0,0,0,0,26,7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-11-09,-0.96,-1.33,-1.85,-1.94,-0.18,0.3,-0.59,-0.59,-0.65,-1.08,0.97,1.45,0,1,15,6,0,0,0,1.33,27.85,9.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-11-16,-1.85,-1.56,-1.87,-2.1,-0.35,0.23,-2.18,-0.78,-0.84,-1.45,0.79,1.41,1,2,16,7,0,0,1.85,2.89,29.72,11.95,0,0,1,0,0,1,0,0,2.18,0,0,1.45,0,0
1978-11-23,-0.66,-0.99,-1.53,-1.93,-0.16,0.37,-0.26,-0.25,-0.31,-0.86,0.94,1.56,0,0,17,8,0,0,0,0,31.25,13.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-12-01,-0.62,-1.24,-1.74,-2.16,-0.18,0.34,-0.32,-0.52,-0.67,-1.12,0.94,1.57,0,0,18,9,0,0,0,0,32.99,16.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-12-09,-0.63,-1.23,-1.85,-2.18,-1.1,0.09,-0.41,-0.74,-0.93,-1.13,-0.07,1.38,0,0,19,10,0,0,0,0,34.84,18.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-12-16,0,-0.83,-1.74,-1.99,-1,0.11,0.15,-0.52,-0.77,-0.89,0.11,1.35,0,0,20,11,0,0,0,0,36.58,20.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978-12-23,-0.61,-0.86,-1.76,-1.84,-1.1,0.11,-0.56,-0.6,-0.83,-0.86,-0.15,1.31,0,0,21,12,0,0,0,0,38.34,22.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-01,1.38,0.45,-0.69,-0.93,-0.93,0.57,1.32,0.65,0.41,0.27,0.13,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-09,2.05,0.8,-0.17,-0.51,-0.8,0.79,2.05,0.91,0.78,0.72,0.27,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-16,2.32,1.41,0.89,0.48,-0.08,1.08,2.46,1.51,1.47,1.48,0.94,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-23,2.53,1.75,1.3,0.73,0.24,1.18,2.84,1.85,1.73,1.72,1.26,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-01,2.08,1.68,1.16,0.63,0.23,1.18,2.11,1.76,1.6,1.6,1.25,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-09,1.72,1.76,1.06,0.57,0.07,1.17,1.79,1.87,1.53,1.54,1.14,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-16,-0.14,1.8,0.99,0.49,-0.03,1.08,0.3,1.93,1.47,1.45,1.05,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-23,-1.4,1.66,0.92,0.43,-0.05,1.04,-1.79,1.75,1.41,1.39,1.03,2.24,1,0,0,0,0,0,1.4,0,0,0,0,0,1,0,0,0,0,0,1.79,0,0,0,0,0
1979-03-01,-1.06,1.7,0.85,0.35,-0.05,1.12,-0.9,1.81,1.36,1.3,1.01,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-09,0.33,2.05,1.21,0.61,0.32,1.27,0.52,2.32,1.59,1.48,1.28,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-16,0.67,2.09,1.34,0.58,0.36,1.27,0.71,2.33,1.61,1.46,1.3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-23,0.8,2.22,1.3,0.5,0.38,1.26,0.74,2.43,1.56,1.39,1.34,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-01,0.8,1.52,1.24,0.48,0.26,1.21,0.67,1.7,1.52,1.34,1.25,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-09,-0.54,1.07,1.14,0.45,0.21,0.43,-0.46,1.27,1.39,1.28,1.25,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-16,-1.01,-0.21,1.01,0.54,0.21,0.42,-0.65,0.09,1.28,1.25,1.24,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-23,-1.38,-0.9,1.07,0.66,0.16,0.43,-1.07,-0.72,1.34,1.22,1.19,1.46,1,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-01,-1.36,-0.85,1.11,0.59,0.14,0.42,-0.98,-0.56,1.38,1.18,1.17,1.46,2,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-09,-1.76,-0.82,1.16,0.51,0.09,0.33,-2.47,-0.38,1.52,1.17,1.17,1.43,3,0,0,0,0,0,4.5,0,0,0,0,0,1,0,0,0,0,0,2.47,0,0,0,0,0
1979-05-16,-1.49,-0.62,1.32,0.54,0.13,0.34,-0.92,-0.17,1.63,1.19,1.18,1.44,4,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-23,-0.92,-0.29,1.27,0.59,0.19,0.38,-0.18,0.07,1.54,1.21,1.2,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-01,-0.65,-0.27,1.37,0.57,0.13,0.37,0.4,0.12,1.66,1.22,1.17,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-09,0.08,-1.44,1.55,0.62,0.07,0.35,0.77,-0.93,1.92,1.25,1.15,1.46,0,1,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-16,0.05,-1.46,1.51,0.75,0.04,0.37,0.58,-0.85,1.89,1.28,1.14,1.46,0,2,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-23,0.32,-1.22,1.72,0.85,0.09,0.41,0.77,-0.74,2.1,1.32,1.17,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-01,0.6,-0.92,1.01,0.88,0.15,0.45,0.95,-0.43,1.41,1.34,1.17,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-09,0.83,-0.85,0.61,0.84,0.19,0.44,1.02,-0.44,1.09,1.28,1.17,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-16,0.93,-0.41,-0.4,0.8,0.37,0.45,0.98,-0.15,0.01,1.2,1.17,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-23,-0.26,-0.47,-0.95,0.85,0.47,0.38,0.25,0.09,-0.67,1.29,1.17,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-01,-0.43,-0.25,-0.83,0.94,0.47,0.37,-0.71,0.47,-0.48,1.37,1.17,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-09,-0.42,0.17,-0.64,1.06,0.48,0.37,-0.43,0.62,-0.3,1.51,1.17,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-16,-0.53,0.15,-0.45,1.19,0.5,0.35,-0.01,0.52,-0.12,1.62,1.18,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-23,0,-0.01,-0.25,1.11,0.52,0.31,-0.31,0.21,0.05,1.52,1.18,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-01,-0.27,-0.14,-0.28,1.2,0.49,0.29,0.69,0.66,0.18,1.68,1.22,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-09,-0.24,-0.04,-1.03,1.34,0.55,0.31,0.45,0.36,-0.78,1.9,1.23,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-16,-0.37,-0.14,-1.03,1.3,0.65,0.31,0.24,0.22,-0.8,1.85,1.25,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-23,-0.44,-0.47,-1.05,1.46,0.7,0.36,0.18,-0.18,-0.91,2.07,1.28,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-01,0.1,-0.46,-0.83,0.79,0.73,0.39,-0.27,-0.25,-0.66,1.36,1.3,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-09,0.86,0.05,-0.46,0.56,0.78,0.43,0.89,0.68,0.17,1.2,1.35,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-16,0.95,0.2,-0.13,-0.32,0.75,0.36,1.06,0.82,0.59,0.23,1.3,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-23,0.7,0.32,-0.07,-0.75,0.81,0.39,0.85,0.63,0.55,-0.38,1.38,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
